image,kontext_images,prompt,loss_weight
/data1/dataset/DROID/train_v8/final/11649_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11649_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the black clothing on the sofa. Place the black clothing inside the white box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11649_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/15377_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/15377_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the jersey on the table. Place the jersey on the back of the chair.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/15377_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/10841_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10841_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cloth on the table. Place the cloth on the black rod.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10841_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/67849_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/67849_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the table. Place the lid on the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/67849_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/11105_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11105_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the yellow object on the table. Place the yellow object into the plate.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11105_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/14616_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/14616_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bowl on the table. Place the bowl on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14616_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/10981_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10981_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the bottle on the table. Place the bottle in the clear container.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10981_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/12401_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/12401_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the pineapple plush toy from the basket. Place the pineapple plush toy on the black tray.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/12401_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/28259_exterior_image_1_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/28259_exterior_image_1_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the blue object on the table. Place the blue object in the drawer.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/28259_exterior_image_1_left_pair1.png
/data1/dataset/DROID/train_v8/final/36760_exterior_image_2_left_pair3.png,/data1/dataset/DROID/train_v8/kontext/36760_exterior_image_2_left_pair3.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the towel on the table. Place the towel in the plate.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/36760_exterior_image_2_left_pair3.png
/data1/dataset/DROID/train_v8/final/10853_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10853_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the cup from the table. Place the cup at the center of the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10853_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/18770_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/18770_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the marker from the table. Place the marker inside the bowl.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/18770_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/11538_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11538_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the salt shaker on the table. Place the salt shaker into the pot.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11538_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/12104_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/12104_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the triangle block on the table. Place the triangle block on the top of the cube.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/12104_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/11298_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11298_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the peach from the bookshelf. Place the peach on the top of the bookshelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11298_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/15540_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/15540_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the pot. Place the lid on the table.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/15540_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/11295_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11295_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the egg from the box. Place the egg on the countertop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11295_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/11619_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11619_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the object on the table. Place the object in the box.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11619_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/10921_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/10921_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the lid from the countertop. Place the lid on the container.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/10921_exterior_image_2_left_pair0.png
/data1/dataset/DROID/train_v8/final/14351_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/14351_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the metal can from the countertop. Place the metal can into the cupboard.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/14351_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/12957_exterior_image_1_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/12957_exterior_image_1_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the wooden spoon from the pot. Place the wooden spoon on the countertop.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/12957_exterior_image_1_left_pair0.png
/data1/dataset/DROID/train_v8/final/27639_exterior_image_2_left_pair1.png,/data1/dataset/DROID/train_v8/kontext/27639_exterior_image_2_left_pair1.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the block on the two blocks. Place the block on the shelf.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/27639_exterior_image_2_left_pair1.png
/data1/dataset/DROID/train_v8/final/11948_exterior_image_2_left_pair0.png,/data1/dataset/DROID/train_v8/kontext/11948_exterior_image_2_left_pair0.png,"Follow the markers in the image: the green box marks the object to grasp, the blue dot marks where to place it. Show the scene after the object has been moved to the marked location. Pick up the green object from the tabletop. Place the green object in the sink.",/data1/dataset/DROID/train_v8/lossmask_capinf_disc/11948_exterior_image_2_left_pair0.png
